ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	TestNumber	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed
27108	Oral methamphetamine	SUC0085	030336	B6NJ-Cxxc4-/- Cyfip2-S968F<J>	M	2024-01-30T00:00:00Z	2023-10-28T00:00:00Z	Misty	94	13.4285714285714		29.2000007629395	84	76.4000015258789	82.5	66.9000015258789	2							Days 9-11	80	methamphetamine drinking	mg_L													237328.760922347	030336_1/30/2024_Oral methamphetamine	030336_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Cxxc4		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00205479446686015	1.5	9.5	0.136363640427589	5	1.5	9.5	0.136363636363636	0.00205479446686014
27158	Oral methamphetamine	SUC0085	030336	B6NJ-Cxxc4-/- Cyfip2-S968F<J>	M	2024-02-01T00:00:00Z	2023-10-28T00:00:00Z	Misty	96	13.7142857142857		26.8999996185303	82.5	66.9000015258789	75.5	64.1999969482422	2							Days 11-13	80	methamphetamine drinking	mg_L													231552.047893312	030336_2/1/2024_Oral methamphetamine	030336_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Cxxc4		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.0104089220806947	7	2.70000457763672	0.721649169921875	6	7	2.7000045776367	0.721649143974473	0.0104089220806947
26909	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-22T00:00:00Z	2023-10-30T00:00:00Z	Misty	84	12		18.6000003814697	84.5999984741211	83.5999984741211	79.6999969482422	82.4000015258789	2							Days 1-3	20	methamphetamine drinking	mg_L													362506.424226937	030352_1/22/2024_Oral methamphetamine	030352_1/22/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00263440936848611	4.90000152587891	1.19999694824219	0.803279161453247	1	4.90000152587889	1.19999694824219	0.803279139604197	0.00263440936848611
26959	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-24T00:00:00Z	2023-10-30T00:00:00Z	Misty	86	12.2857142857143		19	79.6999969482422	82.4000015258789	74.1999969482422	79.4000015258789	2							Days 3-5	20	methamphetamine drinking	mg_L													311249.460320724	030352_1/24/2024_Oral methamphetamine	030352_1/24/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00289473684210526	5.5	3	0.647058844566345	2	5.5	3	0.647058823529412	0.00289473684210526
27009	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-26T00:00:00Z	2023-10-30T00:00:00Z	Misty	88	12.5714285714286		18.8999996185303	83.8000030517578	82.5999984741211	80.0999984741211	80.3000030517578	2							Days 5-7	40	methamphetamine drinking	mg_L													355152.381920232	030352_1/26/2024_Oral methamphetamine	030352_1/26/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.0039153488384297	3.70000457763672	2.29999542236328	0.616667449474335	3	3.7000045776367	2.2999954223633	0.616667429606117	0.00391534883842969
27059	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-28T00:00:00Z	2023-10-30T00:00:00Z	Misty	90	12.8571428571429		19.2000007629395	80.0999984741211	80.3000030517578	79	75.8000030517578	2							Days 7-9	40	methamphetamine drinking	mg_L													329578.10681748	030352_1/28/2024_Oral methamphetamine	030352_1/28/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00114583169834488	1.09999847412109	4.5	0.19642835855484	4	1.09999847412109	4.5	0.196428352472674	0.00114583169834488
27109	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-30T00:00:00Z	2023-10-30T00:00:00Z	Misty	92	13.1428571428571		19.8999996185303	84.4000015258789	75.8000030517578	82.8000030517578	71.0999984741211	2							Days 9-11	80	methamphetamine drinking	mg_L													351171.881731731	030352_1/30/2024_Oral methamphetamine	030352_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00321607739656683	1.59999847412109	4.70000457763672	0.253967881202698	5	1.59999847412111	4.70000457763671	0.253967888741686	0.00321607739656686
27159	Oral methamphetamine	SUC0081	030352	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-02-01T00:00:00Z	2023-10-30T00:00:00Z	Misty	94	13.4285714285714		19.5	82.8000030517578	71.0999984741211	81.4000015258789	65.3000030517578	2							Days 11-13	80	methamphetamine drinking	mg_L													345636.944110577	030352_2/1/2024_Oral methamphetamine	030352_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00287179800180288	1.40000152587891	5.79999542236328	0.194444745779037	6	1.40000152587889	5.7999954223633	0.194444738788492	0.00287179800180286
26910	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-22T00:00:00Z	2023-10-30T00:00:00Z	Misty	84	12		24	83.5999984741211	83.8000030517578	77.9000015258789	82.9000015258789	2							Days 1-3	20	methamphetamine drinking	mg_L													271351.66422526	030355_1/22/2024_Oral methamphetamine	030355_1/22/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00237499872843424	5.69999694824219	0.900001525878906	0.863636076450348	1	5.69999694824219	0.900001525878892	0.863636100916108	0.00237499872843425
26960	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-24T00:00:00Z	2023-10-30T00:00:00Z	Misty	86	12.2857142857143		24.7000007629395	77.9000015258789	82.9000015258789	76.6999969482422	82.1999969482422	2							Days 3-5	20	methamphetamine drinking	mg_L													241899.979876314	030355_1/24/2024_Oral methamphetamine	030355_1/24/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.0004858317978019	1.20000457763672	0.700004577636719	0.631578326225281	2	1.2000045776367	0.700004577636705	0.631578313349772	0.000485831797801894
27010	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-26T00:00:00Z	2023-10-30T00:00:00Z	Misty	88	12.5714285714286		24.6000003814697	83.4000015258789	83.6999969482422	78.5999984741211	82.9000015258789	2							Days 5-7	40	methamphetamine drinking	mg_L													266473.176126974	030355_1/26/2024_Oral methamphetamine	030355_1/26/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00390244144497939	4.80000305175781	0.799995422363281	0.857143640518188	3	4.80000305175781	0.799995422363296	0.857143635652713	0.00390244144497939
27060	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-28T00:00:00Z	2023-10-30T00:00:00Z	Misty	90	12.8571428571429		24.3999996185303	78.5999984741211	82.9000015258789	74	82.3000030517578	2							Days 7-9	40	methamphetamine drinking	mg_L													238377.048904811	030355_1/28/2024_Oral methamphetamine	030355_1/28/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00377049061150614	4.59999847412109	0.599998474121094	0.8846156001091	4	4.59999847412109	0.599998474121108	0.884615610337246	0.00377049061150614
27110	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-30T00:00:00Z	2023-10-30T00:00:00Z	Misty	92	13.1428571428571		24.7000007629395	83.1999969482422	82.3000030517578	78.8000030517578	81.6999969482422	2							Days 9-11	80	methamphetamine drinking	mg_L													265431.577074566	030355_1/30/2024_Oral methamphetamine	030355_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00712549596854466	4.39999389648438	0.600006103515625	0.879998803138733	5	4.3999938964844	0.600006103515597	0.879998779296881	0.00712549596854469
27160	Oral methamphetamine	SUC0081	030355	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-02-01T00:00:00Z	2023-10-30T00:00:00Z	Misty	94	13.4285714285714		24.1000003814697	78.8000030517578	81.6999969482422	74.5999984741211	80.5999984741211	2							Days 11-13	80	methamphetamine drinking	mg_L													243920.32727886	030355_2/1/2024_Oral methamphetamine	030355_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00697096184424306	4.20000457763672	1.09999847412109	0.792453229427338	6	4.2000045776367	1.09999847412111	0.79245323759648	0.00697096184424305
26911	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-22T00:00:00Z	2023-10-30T00:00:00Z	Misty	84	12		25.5	82.8000030517578	84.3000030517578	78.5999984741211	83.0999984741211	2							Days 1-3	20	methamphetamine drinking	mg_L													255218.826593137	030357_1/22/2024_Oral methamphetamine	030357_1/22/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00164706061868107	4.20000457763672	1.20000457763672	0.777777314186096	1	4.2000045776367	1.2000045776367	0.777777306828298	0.00164706061868106
26961	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-24T00:00:00Z	2023-10-30T00:00:00Z	Misty	86	12.2857142857143		26.1000003814697	78.5999984741211	83.0999984741211	74.5999984741211	81.3000030517578	2							Days 3-5	20	methamphetamine drinking	mg_L													224657.45151772	030357_1/24/2024_Oral methamphetamine	030357_1/24/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00153256702740889	4	1.79999542236328	0.689655721187592	2	4	1.7999954223633	0.689655716722987	0.00153256702740889
27011	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-26T00:00:00Z	2023-10-30T00:00:00Z	Misty	88	12.5714285714286		26.1000003814697	83.1999969482422	83.6999969482422	80.8000030517578	81.0999984741211	2							Days 5-7	40	methamphetamine drinking	mg_L													257569.347139419	030357_1/26/2024_Oral methamphetamine	030357_1/26/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00183907575586727	2.39999389648438	2.59999847412109	0.479999512434006	3	2.3999938964844	2.59999847412111	0.479999511718007	0.00183907575586729
27061	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-28T00:00:00Z	2023-10-30T00:00:00Z	Misty	90	12.8571428571429		25.7999992370605	80.8000030517578	81.0999984741211	77.6999969482422	79.5	2							Days 7-9	40	methamphetamine drinking	mg_L													243339.548135788	030357_1/28/2024_Oral methamphetamine	030357_1/28/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00240310557766421	3.10000610351563	1.59999847412109	0.65957510471344	4	3.1000061035156	1.59999847412109	0.659575124302193	0.00240310557766419
27111	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-30T00:00:00Z	2023-10-30T00:00:00Z	Misty	92	13.1428571428571		26.3999996185303	83.5	79.5	82.6999969482422	75.4000015258789	2							Days 9-11	80	methamphetamine drinking	mg_L													261570.06843986	030357_1/30/2024_Oral methamphetamine	030357_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00121212585351143	0.800003051757813	4.09999847412109	0.163265883922577	5	0.800003051757798	4.09999847412109	0.163265878088539	0.00121212585351141
27161	Oral methamphetamine	SUC0081	030357	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-02-01T00:00:00Z	2023-10-30T00:00:00Z	Misty	94	13.4285714285714		25.8999996185303	82.6999969482422	75.4000015258789	80.1999969482422	73	2							Days 11-13	80	methamphetamine drinking	mg_L													256082.611910001	030357_2/1/2024_Oral methamphetamine	030357_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00386100391787089	2.5	2.40000152587891	0.510203897953033	6	2.5	2.40000152587891	0.510203922753183	0.00386100391787089
26912	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-22T00:00:00Z	2023-10-30T00:00:00Z	Misty	84	12		25.7000007629395	83	83	79.5	81.4000015258789	2							Days 1-3	20	methamphetamine drinking	mg_L													256750.965140644	030358_1/22/2024_Oral methamphetamine	030358_1/22/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00136186766385126	3.5	1.59999847412109	0.686274707317352	1	3.5	1.59999847412109	0.686274715131787	0.00136186766385126
26962	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-24T00:00:00Z	2023-10-30T00:00:00Z	Misty	86	12.2857142857143		26.2000007629395	79.5	81.4000015258789	76.8000030517578	80.1999969482422	2							Days 3-5	20	methamphetamine drinking	mg_L													233038.164880238	030358_1/24/2024_Oral methamphetamine	030358_1/24/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00103053315634303	2.69999694824219	1.20000457763672	0.692306637763977	2	2.6999969482422	1.2000045776367	0.692306638940027	0.00103053315634304
27012	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-26T00:00:00Z	2023-10-30T00:00:00Z	Misty	88	12.5714285714286		26.5	82.3000030517578	82.3000030517578	80.5	78.3000030517578	2							Days 5-7	40	methamphetamine drinking	mg_L													250005.675117925	030358_1/26/2024_Oral methamphetamine	030358_1/26/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00135849286925118	1.80000305175781	4	0.310345202684402	3	1.8000030517578	4	0.310345190458525	0.00135849286925117
27062	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-28T00:00:00Z	2023-10-30T00:00:00Z	Misty	90	12.8571428571429		26	80.5	78.3000030517578	78	75.5	2							Days 7-9	40	methamphetamine drinking	mg_L													241500	030358_1/28/2024_Oral methamphetamine	030358_1/28/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00192307692307692	2.5	2.80000305175781	0.471697837114334	4	2.5	2.8000030517578	0.471697841602346	0.00192307692307692
27112	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-01-30T00:00:00Z	2023-10-30T00:00:00Z	Misty	92	13.1428571428571		26.3999996185303	83.0999984741211	75.5	80.9000015258789	73.1999969482422	2							Days 9-11	80	methamphetamine drinking	mg_L													254651.141522886	030358_1/30/2024_Oral methamphetamine	030358_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00333332875762316	2.19999694824219	2.30000305175781	0.488888204097748	5	2.19999694824219	2.3000030517578	0.488888210720488	0.00333332875762316
27162	Oral methamphetamine	SUC0081	030358	B6NJ-Isca1+/- Cyfip2-S968F<J>	M	2024-02-01T00:00:00Z	2023-10-30T00:00:00Z	Misty	94	13.4285714285714		25.7999992370605	80.9000015258789	73.1999969482422	78.5999984741211	70.0999984741211	2							Days 11-13	80	methamphetamine drinking	mg_L													246462.807070202	030358_2/1/2024_Oral methamphetamine	030358_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00356589630972386	2.30000305175781	3.09999847412109	0.425926357507706	6	2.30000305175781	3.09999847412111	0.425926370712174	0.00356589630972386
26913	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-22T00:00:00Z	2023-10-25T00:00:00Z	Misty	89	12.7142857142857		18.7999992370605	81.6999969482422	83.5	78.0999984741211	82.3000030517578	2							Days 1-3	20	methamphetamine drinking	mg_L													339402.648414557	030363_1/22/2024_Oral methamphetamine	030363_1/22/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00191489288309352	3.59999847412109	1.19999694824219	0.750000417232513	1	3.59999847412111	1.1999969482422	0.750000397364676	0.00191489288309354
26963	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-24T00:00:00Z	2023-10-25T00:00:00Z	Misty	91	13		19.3999996185303	78.0999984741211	82.3000030517578	74.0999984741211	80.8000030517578	2							Days 3-5	20	methamphetamine drinking	mg_L													298309.797666683	030363_1/24/2024_Oral methamphetamine	030363_1/24/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00206185571064616	4	1.5	0.727272748947144	2	4	1.5	0.727272727272727	0.00206185571064616
27013	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-26T00:00:00Z	2023-10-25T00:00:00Z	Misty	93	13.2857142857143		19.2999992370605	82.8000030517578	81.6999969482422	81.5999984741211	77.8000030517578	2							Days 5-7	40	methamphetamine drinking	mg_L													350076.696764563	030363_1/26/2024_Oral methamphetamine	030363_1/26/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00124352810888451	1.20000457763672	3.89999389648438	0.235295087099075	3	1.2000045776367	3.8999938964844	0.235295085621276	0.0012435281088845
27063	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-28T00:00:00Z	2023-10-25T00:00:00Z	Misty	95	13.5714285714286		19.2000007629395	81.5999984741211	77.8000030517578	79	75.5	2							Days 7-9	40	methamphetamine drinking	mg_L													335749.981572231	030363_1/28/2024_Oral methamphetamine	030363_1/28/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00270833163625671	2.59999847412109	2.30000305175781	0.530611753463745	4	2.59999847412109	2.3000030517578	0.53061176825955	0.0027083316362567
27113	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-01-30T00:00:00Z	2023-10-25T00:00:00Z	Misty	97	13.8571428571429		19.3999996185303	83.4000015258789	75.5	81.0999984741211	72	2							Days 9-11	80	methamphetamine drinking	mg_L													348646.410689333	030363_1/30/2024_Oral methamphetamine	030363_1/30/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00474227442677044	2.30000305175781	3.5	0.396552056074142	5	2.30000305175781	3.5	0.396552041651211	0.00474227442677044
27163	Oral methamphetamine	SUC0081	030363	B6NJ-Isca1+/- Cyfip2-S968F<J>	F	2024-02-01T00:00:00Z	2023-10-25T00:00:00Z	Misty	99	14.1428571428571		19.7000007629395	81.0999984741211	72	78.9000015258789	67.8000030517578	2							Days 11-13	80	methamphetamine drinking	mg_L													324811.664530501	030363_2/1/2024_Oral methamphetamine	030363_2/1/2024_Oral methamphetamine	yes		Kumar Lab	yes	Isca1tm1b		OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days	0.00446699870668213	2.19999694824219	4.19999694824219	0.343749850988388	6	2.19999694824219	4.1999969482422	0.343749850988245	0.00446699870668212
